# antenna = m062, -30:42:47.4, 21:26:38.0, 1035.0, 13.5, -1440.69968823 -2269.26759132 6.0, -0:21:45.6 0 0 0 0 0 0:05:37.4, 1.22
dataset, target, timestamp_ut, azimuth, elevation, delta_azimuth, delta_azimuth_std, delta_elevation, delta_elevation_std, data_unit, beam_height_I, beam_height_I_std, beam_width_I, beam_width_I_std, baseline_height_I, baseline_height_I_std, refined_I, beam_height_HH, beam_width_HH, baseline_height_HH, refined_HH, beam_height_VV, beam_width_VV, baseline_height_VV, refined_VV, frequency, flux, temperature, pressure, humidity, wind_speed, keep, old_residual_xel, old_residual_el, new_residual_xel, new_residual_el
1441292063, 1749+096, 2015-09-03 21:17:33.771, 297.9083995, 23.3068042, -0.3545088, 0.0000000, 0.1083255, 0.0000000, counts, 3.0152683, 0.0000000, 0.1192736, 0.0000000, 2407.8712146, 0.0000000, 2, 1.7566518, 0.1198453, 1230.6451187, 2, 1.3380497, 0.1245297, 1177.1502099, 2, 12500.5000000, 2.7947, 11.35, 905.33, 15.00, 7.85, 1, 0.0074922, 0.0146033, 0.0009157, 0.0135688
1441292063, 1824-582, 2015-09-03 21:24:27.596, 215.3005946, 47.7216110, -0.3706630, 0.0000000, 0.0937418, 0.0000000, counts, 1.0674341, 0.0000000, 0.1126648, 0.0000000, 2358.1050189, 0.0000000, 3, 0.5627548, 0.1325214, 1202.8304738, 2, 0.5931632, 0.1156553, 1155.3486715, 3, 12500.5000000, 1.2627, 11.35, 905.32, 15.00, 7.79, 1, -0.0053794, 0.0000196, -0.0033241, 0.0002119
1441292063, 1830-210, 2015-09-03 21:30:57.431, 270.7544087, 45.9124195, -0.3682313, 0.0000000, 0.1012293, 0.0000000, counts, 4.7230168, 0.0000000, 0.1158182, 0.0000000, 2366.5139907, 0.0000000, 3, 2.6237160, 0.1147597, 1207.6488527, 2, 2.1489498, 0.1189845, 1158.8173755, 3, 12500.5000000, 4.6283, 11.22, 905.38, 15.00, 7.52, 1, -0.0038716, 0.0075071, -0.0023108, 0.0080587
1441292063, 1908-201, 2015-09-03 21:36:44.784, 276.6592985, 52.3153006, -0.3740566, 0.0000000, 0.0945221, 0.0000000, counts, 1.3731389, 0.0000000, 0.1214338, 0.0000000, 2359.0160404, 0.0000000, 3, 0.7659225, 0.1198704, 1203.8031897, 3, 0.6512456, 0.1273105, 1155.1613527, 3, 12500.5000000, 2.3588, 11.20, 905.43, 15.00, 7.50, 1, -0.0069628, 0.0007999, -0.0018123, 0.0019661
1441292063, 0332-403, 2015-09-03 21:51:33.408, 123.2784258, 25.1404315, -0.3572545, 0.0000000, 0.1067723, 0.0000000, counts, 0.6072501, 0.0000000, 0.1280359, 0.0000000, 2402.4629013, 0.0000000, 2, 0.6974668, 0.0145545, 1228.4143578, 0, 0.3281521, 0.1400682, 1174.1477902, 2, 12500.5000000, 2.3796, 10.98, 905.45, 15.00, 7.00, 1, 0.0048995, 0.0130501, -0.0014680, 0.0104571
1441292063, 0238-084, 2015-09-03 21:57:42.252, 85.2235146, 24.0274354, -0.3644502, 0.0000000, 0.0784365, 0.0000000, counts, 1.2428738, 0.0000000, 0.1340689, 0.0000000, 2411.0811557, 0.0000000, 2, 0.6737996, 0.1350685, 1233.7196603, 2, 0.6220711, 0.1434616, 1177.2250541, 2, 12500.5000000, 1.6295, 10.85, 905.39, 15.00, 7.06, 1, -0.0016290, -0.0152857, -0.0080212, -0.0179431
1441292063, 1921-293, 2015-09-03 22:06:11.536, 260.6882399, 51.9109843, -0.3748006, 0.0000000, 0.0957707, 0.0000000, counts, 5.2372875, 0.0000000, 0.1159365, 0.0000000, 2365.3513775, 0.0000000, 3, 2.9027714, 0.1106646, 1209.7381091, 2, 2.4235035, 0.1178450, 1155.6179827, 2, 12500.5000000, 11.4695, 10.69, 905.45, 15.00, 7.23, 1, -0.0074852, 0.0020485, -0.0027538, 0.0031136
1441292063, 1958-179, 2015-09-03 22:27:01.008, 279.9162059, 51.1659750, -0.3988922, 0.0000000, 0.1015395, 0.0000000, counts, 1.0853014, 0.0000000, 0.1424611, 0.0000000, 2364.3086289, 0.0000000, 3, 0.5268205, 0.1584566, 1213.3921770, 3, 0.5973414, 0.1261825, 1150.8954677, 3, 12500.5000000, 2.2062, 10.77, 905.42, 15.00, 7.91, 1, -0.0227158, 0.0078173, -0.0181941, 0.0088762
1441292063, 0402-362, 2015-09-03 22:35:22.296, 117.9901382, 26.3830650, -0.3617390, 0.0000000, 0.0855333, 0.0000000, counts, 2.3533646, 0.0000000, 0.1320378, 0.0000000, 2401.8609383, 0.0000000, 2, 1.3288861, 0.1302603, 1234.3163955, 2, 1.0949081, 0.1378051, 1167.4740214, 2, 12500.5000000, 1.9561, 10.86, 905.30, 15.00, 7.45, 1, 0.0008310, -0.0081889, -0.0051976, -0.0107385
1441292063, 0426-380, 2015-09-03 22:48:02.474, 120.8558807, 24.7845751, -0.3472358, 0.0000000, 0.1067071, 0.0000000, counts, 1.7750880, 0.0000000, 0.1120077, 0.0000000, 2408.4581452, 0.0000000, 2, 1.1484130, 0.1089559, 1239.8386206, 2, 0.6718474, 0.1278452, 1168.5926319, 2, 12500.5000000, 3.0603, 10.88, 905.27, 15.00, 8.46, 1, 0.0140095, 0.0129849, 0.0075734, 0.0103616
1441292063, 0454-463, 2015-09-03 22:53:47.828, 130.9426221, 23.9864309, -0.3474869, 0.0000000, 0.1022987, 0.0000000, counts, 1.3597013, 0.0000000, 0.1188576, 0.0000000, 2411.5849578, 0.0000000, 3, 0.7413378, 0.1178633, 1243.0984670, 2, 0.6847846, 0.1259979, 1168.5709449, 2, 12500.5000000, 2.6670, 10.90, 905.21, 15.00, 8.70, 1, 0.0138689, 0.0085765, 0.0071950, 0.0059703
1441292063, 2052-474, 2015-09-03 23:00:59.645, 228.4487088, 58.5326779, -0.3740690, 0.0000000, 0.1051687, 0.0000000, counts, 1.1226394, 0.0000000, 0.1410789, 0.0000000, 2358.1724193, 0.0000000, 2, 0.7313200, 0.1123727, 1214.9259787, 2, 2055.9997798, 2.7287652, 1143.1413603, 2, 12500.5000000, 2.2623, 10.88, 905.19, 15.00, 7.87, 1, -0.0059522, 0.0114465, 0.0025296, 0.0128830
1441292063, 2134+004, 2015-09-03 23:22:45.593, 311.6552207, 47.1917786, -0.3672723, 0.0000000, 0.1000056, 0.0000000, counts, 4.3355279, 0.0000000, 0.1347873, 0.0000000, 2362.5284811, 0.0000000, 3, 2.5388486, 0.1313023, 1219.3956000, 3, 2.0003224, 0.1381336, 1142.9853667, 3, 12500.5000000, 8.7175, 10.41, 905.25, 15.00, 6.77, 1, -0.0031297, 0.0062834, -0.0004637, 0.0068695
1441292063, 0451-282, 2015-09-03 23:30:59.884, 109.2586498, 24.7144031, -0.3548234, 0.0000000, 0.0819794, 0.0000000, counts, 1.1761644, 0.0000000, 0.1314460, 0.0000000, 2403.0759481, 0.0000000, 2, 0.7966025, 0.0973521, 1241.1790616, 2, 0.4512188, 0.1436572, 1161.9295148, 3, 12500.5000000, 2.1455, 10.46, 905.14, 15.00, 7.05, 1, 0.0071248, -0.0117428, 0.0007441, -0.0144046
1441292063, 2145+067, 2015-09-03 23:39:06.178, 315.7581427, 41.5198239, -0.3618719, 0.0000000, 0.0816909, 0.0000000, counts, 1.9133519, 0.0000000, 0.1237728, 0.0000000, 2370.1913101, 0.0000000, 2, 1.1101195, 0.1316287, 1223.0826894, 2, 0.7816372, 0.1023012, 1147.0866954, 0, 12500.5000000, 3.9549, 10.42, 905.09, 15.00, 7.48, 1, 0.0005951, -0.0120313, 0.0004524, -0.0119674
1441292063, 0454-234, 2015-09-03 23:47:15.971, 103.2525093, 25.3964156, -0.3549353, 0.0000000, 0.0996930, 0.0000000, counts, 2.3693155, 0.0000000, 0.1233986, 0.0000000, 2402.0655549, 0.0000000, 3, 1.3654112, 0.1267528, 1240.2113642, 3, 1.0096891, 0.1265216, 1161.8299809, 3, 12500.5000000, 3.2623, 10.30, 904.84, 15.00, 7.42, 1, 0.0069842, 0.0059708, 0.0008049, 0.0033405
1441292063, 0521-365, 2015-09-03 23:53:21.316, 118.4770214, 26.3645825, -0.3558938, 0.0000000, 0.0974314, 0.0000000, counts, 3.9131986, 0.0000000, 0.1184731, 0.0000000, 2402.2246187, 0.0000000, 3, 2.0502386, 0.1236368, 1240.7468992, 3, 1.9878149, 0.1149376, 1161.3638849, 3, 12500.5000000, 5.5701, 10.19, 904.97, 15.00, 7.10, 1, 0.0060684, 0.0037092, 0.0000318, 0.0011605
1441292063, 0537-441, 2015-09-04 00:06:02.994, 126.8326241, 28.2235597, -0.3574272, 0.0000000, 0.0954905, 0.0000000, counts, 2.0507156, 0.0000000, 0.1253792, 0.0000000, 2400.3009160, 0.0000000, 3, 1.2187845, 0.1261056, 1240.9290309, 3, 0.9314593, 0.1213871, 1159.2957700, 3, 12500.5000000, 4.5052, 10.21, 904.86, 15.00, 7.03, 1, 0.0046165, 0.0017683, -0.0009778, -0.0006335
